batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,max_total_run_x,crr,rrr,results
Delhi Capitals,Lucknow Super Giants,Lucknow,90,32,5,194,7.09,16.88,0
Delhi Capitals,Lucknow Super Giants,Lucknow,86,31,5,194,7.28,16.65,0
Delhi Capitals,Lucknow Super Giants,Lucknow,84,30,5,194,7.33,16.8,0
Delhi Capitals,Lucknow Super Giants,Lucknow,82,29,5,194,7.38,16.97,0
Delhi Capitals,Lucknow Super Giants,Lucknow,82,28,5,194,7.3,17.57,0
Delhi Capitals,Lucknow Super Giants,Lucknow,82,27,4,194,7.23,18.22,0
Delhi Capitals,Lucknow Super Giants,Lucknow,82,26,4,194,7.15,18.92,0
Delhi Capitals,Lucknow Super Giants,Lucknow,81,25,4,194,7.14,19.44,0
Delhi Capitals,Lucknow Super Giants,Lucknow,81,24,3,194,7.06,20.25,0
Delhi Capitals,Lucknow Super Giants,Lucknow,80,23,3,194,7.05,20.87,0
Delhi Capitals,Lucknow Super Giants,Lucknow,80,22,3,194,6.98,21.82,0
Delhi Capitals,Lucknow Super Giants,Lucknow,79,21,3,194,6.97,22.57,0
Delhi Capitals,Lucknow Super Giants,Lucknow,78,20,3,194,6.96,23.4,0
Delhi Capitals,Lucknow Super Giants,Lucknow,78,19,3,194,6.89,24.63,0
Delhi Capitals,Lucknow Super Giants,Lucknow,77,18,3,194,6.88,25.67,0
Delhi Capitals,Lucknow Super Giants,Lucknow,75,17,3,194,6.93,26.47,0
Delhi Capitals,Lucknow Super Giants,Lucknow,74,16,3,194,6.92,27.75,0
Delhi Capitals,Lucknow Super Giants,Lucknow,70,15,3,194,7.09,28.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,64,14,3,194,7.36,27.43,0
Delhi Capitals,Lucknow Super Giants,Lucknow,64,13,3,194,7.29,29.54,0
Delhi Capitals,Lucknow Super Giants,Lucknow,63,12,3,194,7.28,31.5,0
Delhi Capitals,Lucknow Super Giants,Lucknow,62,11,3,194,7.27,33.82,0
Delhi Capitals,Lucknow Super Giants,Lucknow,62,10,3,194,7.2,37.2,0
Delhi Capitals,Lucknow Super Giants,Lucknow,61,9,3,194,7.19,40.67,0
Delhi Capitals,Lucknow Super Giants,Lucknow,60,8,3,194,7.18,45.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,60,7,3,194,7.12,51.43,0
Delhi Capitals,Lucknow Super Giants,Lucknow,55,6,3,194,7.32,55.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,55,5,3,194,7.25,66.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,55,5,2,194,7.25,66.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,51,4,2,194,7.4,76.5,0
Delhi Capitals,Lucknow Super Giants,Lucknow,51,3,2,194,7.33,102.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,51,2,2,194,7.27,153.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,51,1,1,194,7.21,306.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,119,10,204,0.0,10.29,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,118,10,204,0.0,10.37,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,117,9,204,0.0,10.46,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,116,9,204,0.0,10.55,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,115,8,204,0.0,10.64,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,114,8,204,0.0,10.74,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,202,113,8,204,1.71,10.73,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,201,112,8,204,2.25,10.77,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,201,111,8,204,2.0,10.86,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,197,110,8,204,4.2,10.75,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,197,109,8,204,3.82,10.84,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,197,108,8,204,3.5,10.94,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,197,107,8,204,3.23,11.05,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,197,106,8,204,3.0,11.15,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,193,105,8,204,4.4,11.03,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,192,104,8,204,4.5,11.08,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,192,103,8,204,4.24,11.18,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,192,102,8,204,4.0,11.29,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,192,101,8,204,3.79,11.41,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,188,100,8,204,4.8,11.28,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,188,99,8,204,4.57,11.39,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,187,98,8,204,4.64,11.45,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,187,97,8,204,4.43,11.57,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,187,96,8,204,4.25,11.69,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,186,95,8,204,4.32,11.75,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,186,94,8,204,4.15,11.87,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,186,93,8,204,4.0,12.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,186,92,8,204,3.86,12.13,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,185,91,8,204,3.93,12.2,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,184,90,8,204,4.0,12.27,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,183,89,8,204,4.06,12.34,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,181,88,8,204,4.31,12.34,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,179,87,8,204,4.55,12.34,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,178,86,8,204,4.59,12.42,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,178,85,8,204,4.46,12.56,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,174,84,8,204,5.0,12.43,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,174,83,8,204,4.86,12.58,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,174,82,8,204,4.74,12.73,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,173,81,8,204,4.77,12.81,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,172,80,8,204,4.8,12.9,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,170,79,8,204,4.98,12.91,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,170,78,7,204,4.86,13.08,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,169,77,7,204,4.88,13.17,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,169,76,7,204,4.77,13.34,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,169,75,7,204,4.67,13.52,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,168,74,7,204,4.7,13.62,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,167,73,7,204,4.72,13.73,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,166,72,7,204,4.75,13.83,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,166,71,7,204,4.65,14.03,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,165,71,7,204,4.78,13.94,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,165,70,6,204,4.68,14.14,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,165,69,6,204,4.59,14.35,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,165,68,6,204,4.5,14.56,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,159,67,6,204,5.09,14.24,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,158,66,6,204,5.11,14.36,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,157,65,6,204,5.13,14.49,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,156,64,6,204,5.14,14.62,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,156,63,5,204,5.05,14.86,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,156,62,5,204,4.97,15.1,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,156,61,5,204,4.88,15.34,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,156,60,5,204,4.8,15.6,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,155,59,5,204,4.82,15.76,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,154,58,5,204,4.84,15.93,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,153,57,5,204,4.86,16.11,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,153,56,5,204,4.78,16.39,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,152,55,5,204,4.8,16.58,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,152,54,4,204,4.73,16.89,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,150,53,4,204,4.84,16.98,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,150,52,4,204,4.76,17.31,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,149,51,4,204,4.78,17.53,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,148,50,4,204,4.8,17.76,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,148,49,4,204,4.73,18.12,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,148,48,4,204,4.67,18.5,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,147,47,4,204,4.68,18.77,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,141,46,4,204,5.11,18.39,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,140,47,4,204,5.26,17.87,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,140,46,4,204,5.19,18.26,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,138,45,4,204,5.28,18.4,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,136,44,4,204,5.37,18.55,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,132,43,4,204,5.61,18.42,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,131,42,4,204,5.62,18.71,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,130,41,4,204,5.62,19.02,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,129,40,4,204,5.62,19.35,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,128,41,4,204,5.77,18.73,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,127,40,4,204,5.78,19.05,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,125,39,4,204,5.85,19.23,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,123,38,4,204,5.93,19.42,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,123,37,4,204,5.86,19.95,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,123,36,3,204,5.79,20.5,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,121,35,3,204,5.86,20.74,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,121,34,3,204,5.79,21.35,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,121,33,3,204,5.72,22.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,121,32,3,204,5.66,22.69,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,120,31,3,204,5.66,23.23,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,119,30,3,204,5.67,23.8,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,118,29,3,204,5.67,24.41,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,117,28,3,204,5.67,25.07,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,117,27,3,204,5.61,26.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,117,26,3,204,5.55,27.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,116,25,3,204,5.56,27.84,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,115,24,3,204,5.56,28.75,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,115,23,3,204,5.51,30.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,114,22,3,204,5.51,31.09,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,114,21,3,204,5.45,32.57,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,113,20,3,204,5.46,33.9,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,113,19,3,204,5.41,35.68,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,112,18,3,204,5.41,37.33,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,112,17,3,204,5.36,39.53,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,111,16,3,204,5.37,41.62,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,109,15,3,204,5.43,43.6,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,109,14,3,204,5.38,46.71,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,109,13,2,204,5.33,50.31,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,109,12,2,204,5.28,54.5,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,108,11,2,204,5.28,58.91,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,108,10,2,204,5.24,64.8,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,108,9,2,204,5.19,72.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,104,8,2,204,5.36,78.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,98,7,2,204,5.63,84.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,96,6,2,204,5.68,96.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,90,5,2,204,5.95,108.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,89,4,2,204,5.95,133.5,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,82,3,2,204,6.26,164.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,81,2,2,204,6.25,243.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,77,1,2,204,6.4,462.0,0
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,171,119,10,172,6.0,8.62,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,171,118,10,172,3.0,8.69,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,170,117,10,172,4.0,8.72,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,169,116,10,172,4.5,8.74,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,167,115,10,172,6.0,8.71,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,167,114,10,172,5.0,8.79,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,166,113,10,172,5.14,8.81,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,165,112,10,172,5.25,8.84,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,164,111,10,172,5.33,8.86,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,164,110,10,172,4.8,8.95,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,160,109,10,172,6.55,8.81,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,160,108,10,172,6.0,8.89,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,159,107,10,172,6.0,8.92,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,158,106,10,172,6.0,8.94,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,158,105,10,172,5.6,9.03,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,154,107,10,172,8.31,8.64,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,154,106,10,172,7.71,8.72,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,148,105,10,172,9.6,8.46,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,142,104,10,172,11.25,8.19,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,142,103,10,172,10.59,8.27,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,142,102,10,172,10.0,8.35,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,142,101,10,172,9.47,8.44,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,138,100,10,172,10.2,8.28,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,138,99,10,172,9.71,8.36,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,138,98,10,172,9.27,8.45,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,132,97,10,172,10.43,8.16,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,132,96,10,172,10.0,8.25,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,132,95,10,172,9.6,8.34,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,132,94,10,172,9.23,8.43,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,132,93,10,172,8.89,8.52,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,128,92,10,172,9.43,8.35,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,128,91,10,172,9.1,8.44,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,127,90,10,172,9.0,8.47,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,126,89,10,172,8.9,8.49,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,126,88,10,172,8.62,8.59,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,122,87,10,172,9.09,8.41,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,121,86,10,172,9.0,8.44,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,120,85,10,172,8.91,8.47,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,119,84,10,172,8.83,8.5,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,119,83,10,172,8.59,8.6,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,118,82,10,172,8.53,8.63,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,117,81,10,172,8.46,8.67,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,116,80,10,172,8.4,8.7,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,115,79,10,172,8.34,8.73,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,114,78,10,172,8.29,8.77,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,113,77,10,172,8.23,8.81,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,109,76,10,172,8.59,8.61,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,109,75,10,172,8.4,8.72,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,107,74,10,172,8.48,8.68,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,103,73,10,172,8.81,8.47,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,97,72,10,172,9.38,8.08,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,93,71,10,172,9.67,7.86,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,93,70,10,172,9.48,7.97,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,93,69,10,172,9.29,8.09,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,92,68,10,172,9.23,8.12,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,92,67,10,172,9.06,8.24,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,92,66,10,172,8.89,8.36,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,90,65,10,172,8.95,8.31,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,89,64,10,172,8.89,8.34,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,83,63,10,172,9.37,7.9,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,77,62,10,172,9.83,7.45,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,76,61,10,172,9.76,7.48,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,75,60,10,172,9.7,7.5,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,75,59,10,172,9.54,7.63,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,73,58,10,172,9.58,7.55,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,67,57,10,172,10.0,7.05,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,66,56,10,172,9.94,7.07,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,66,55,10,172,9.78,7.2,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,64,54,10,172,9.82,7.11,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,62,53,10,172,9.85,7.02,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,62,52,10,172,9.71,7.15,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,60,51,10,172,9.74,7.06,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,60,50,10,172,9.6,7.2,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,59,49,10,172,9.55,7.22,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,59,48,10,172,9.42,7.38,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,55,47,10,172,9.62,7.02,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,54,46,10,172,9.57,7.04,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,48,45,10,172,9.92,6.4,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,44,44,10,172,10.11,6.0,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,44,43,10,172,9.97,6.14,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,43,42,10,172,9.92,6.14,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,41,41,10,172,9.95,6.0,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,40,40,10,172,9.9,6.0,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,34,39,10,172,10.22,5.23,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,33,38,10,172,10.17,5.21,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,33,37,10,172,10.05,5.35,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,33,36,10,172,9.93,5.5,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,27,35,10,172,10.24,4.63,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,25,34,10,172,10.26,4.41,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,25,33,10,172,10.14,4.55,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,24,32,10,172,10.09,4.5,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,24,31,9,172,9.98,4.65,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,24,30,9,172,9.87,4.8,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,23,29,9,172,9.82,4.76,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,23,28,9,172,9.72,4.93,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,23,27,8,172,9.61,5.11,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,23,26,8,172,9.51,5.31,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,17,25,8,172,9.79,4.08,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,11,24,8,172,10.06,2.75,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,7,23,8,172,10.21,1.83,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,6,22,8,172,10.16,1.64,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,0,21,8,172,10.42,0.0,1
Lucknow Super Giants,Chennai Super Kings,Chennai,218,119,10,218,0.0,10.99,0
Lucknow Super Giants,Chennai Super Kings,Chennai,218,118,10,218,0.0,11.08,0
Lucknow Super Giants,Chennai Super Kings,Chennai,216,117,10,218,4.0,11.08,0
Lucknow Super Giants,Chennai Super Kings,Chennai,212,116,10,218,9.0,10.97,0
Lucknow Super Giants,Chennai Super Kings,Chennai,211,115,10,218,8.4,11.01,0
Lucknow Super Giants,Chennai Super Kings,Chennai,211,114,10,218,7.0,11.11,0
Lucknow Super Giants,Chennai Super Kings,Chennai,209,113,10,218,7.71,11.1,0
Lucknow Super Giants,Chennai Super Kings,Chennai,208,112,10,218,7.5,11.14,0
Lucknow Super Giants,Chennai Super Kings,Chennai,204,111,10,218,9.33,11.03,0
Lucknow Super Giants,Chennai Super Kings,Chennai,200,110,10,218,10.8,10.91,0
Lucknow Super Giants,Chennai Super Kings,Chennai,194,109,10,218,13.09,10.68,0
Lucknow Super Giants,Chennai Super Kings,Chennai,193,108,10,218,12.5,10.72,0
Lucknow Super Giants,Chennai Super Kings,Chennai,193,107,10,218,11.54,10.82,0
Lucknow Super Giants,Chennai Super Kings,Chennai,189,106,10,218,12.43,10.7,0
Lucknow Super Giants,Chennai Super Kings,Chennai,189,105,10,218,11.6,10.8,0
Lucknow Super Giants,Chennai Super Kings,Chennai,188,104,10,218,11.25,10.85,0
Lucknow Super Giants,Chennai Super Kings,Chennai,184,103,10,218,12.0,10.72,0
Lucknow Super Giants,Chennai Super Kings,Chennai,180,102,10,218,12.67,10.59,0
Lucknow Super Giants,Chennai Super Kings,Chennai,180,101,10,218,12.0,10.69,0
Lucknow Super Giants,Chennai Super Kings,Chennai,180,101,10,218,12.0,10.69,0
Lucknow Super Giants,Chennai Super Kings,Chennai,179,100,10,218,11.7,10.74,0
Lucknow Super Giants,Chennai Super Kings,Chennai,177,99,10,218,11.71,10.73,0
Lucknow Super Giants,Chennai Super Kings,Chennai,176,98,10,218,11.45,10.78,0
Lucknow Super Giants,Chennai Super Kings,Chennai,175,97,10,218,11.22,10.82,0
Lucknow Super Giants,Chennai Super Kings,Chennai,174,96,10,218,11.0,10.88,0
Lucknow Super Giants,Chennai Super Kings,Chennai,173,95,10,218,10.8,10.93,0
Lucknow Super Giants,Chennai Super Kings,Chennai,169,94,10,218,11.31,10.79,0
Lucknow Super Giants,Chennai Super Kings,Chennai,168,93,10,218,11.11,10.84,0
Lucknow Super Giants,Chennai Super Kings,Chennai,162,101,10,218,17.68,9.62,0
Lucknow Super Giants,Chennai Super Kings,Chennai,162,91,10,218,11.59,10.68,0
Lucknow Super Giants,Chennai Super Kings,Chennai,160,95,10,218,13.92,10.11,0
Lucknow Super Giants,Chennai Super Kings,Chennai,159,94,10,218,13.62,10.15,0
Lucknow Super Giants,Chennai Super Kings,Chennai,155,93,10,218,14.0,10.0,0
Lucknow Super Giants,Chennai Super Kings,Chennai,154,92,10,218,13.71,10.04,0
Lucknow Super Giants,Chennai Super Kings,Chennai,150,91,10,218,14.07,9.89,0
Lucknow Super Giants,Chennai Super Kings,Chennai,149,90,10,218,13.8,9.93,0
Lucknow Super Giants,Chennai Super Kings,Chennai,145,89,10,218,14.13,9.78,0
Lucknow Super Giants,Chennai Super Kings,Chennai,140,89,10,218,15.1,9.44,0
Lucknow Super Giants,Chennai Super Kings,Chennai,139,88,10,218,14.81,9.48,0
